0.508,0.219,0.882,0.121,0.61,1.31
0.503,0.265,1.01,0.136,0.715,1.23
0.474,0.246,1.05,0.121,0.598,1.33
0.416,0.212,1.09,0.0916,0.418,1.45
0.355,0.156,1.09,0.1,0.42,1.44
0.316,0.145,1.14,0.0216,0.213,1.56
0.107,0.467,0.771,0.0106,0.235,1.52
0.0993,0.464,0.738,0.0111,0.294,1.5
0.0965,0.458,0.964,0.376,0.558,1.63
0.101,0.615,0.653,0.376,0.489,1.57
0.0919,0.596,0.684,0.197,0.0431,1.26
0.0782,0.328,0.975,0.204,0.136,1.08
0.0415,0.432,0.839,0.219,0.226,0.975
0.0349,0.458,0.835,0.241,0.261,0.849
0.0185,0.46,0.848,0.261,0.436,1.11
0.161,0.517,1.49,0.344,0.11,0.93
0.129,0.776,1.63,0.293,0.0565,0.95
0.155,0.523,1.1,0.269,0.0508,0.955
0.157,0.548,1.3,0.249,0.0869,1.02
0.0878,0.312,1.47,0.218,0.169,0.977
0.0935,0.334,1.44,0.172,0.411,0.926
0.0879,0.282,1.41,0.17,0.397,0.932
0.0829,0.31,1.23,0.165,0.589,0.8
0.12,0.145,1.51,0.144,0.547,0.807
0.149,0.107,1.41,0.135,0.524,0.495
0.164,0.144,1.28,0.125,0.451,1.89
0.468,0.172,0.864,0.11,0.485,1.37
0.454,0.184,1.1,0.121,0.642,0.861
0.444,0.178,0.952,0.127,0.631,0.89
0.406,0.151,0.726,0.14,0.558,1.04
0.386,0.127,0.822,0.138,0.566,1.03
0.351,0.102,0.872,0.146,0.572,1.01
0.314,0.0676,0.897,0.147,0.556,1.01
0.286,0.0463,0.856,0.142,0.493,1.09
0.177,0.17,0.899,0.141,0.457,1.12
0.164,0.151,0.967,0.163,0.259,1.61
0.188,0.036,1.1,0.161,0.308,1.69
0.18,0.0437,1.16,0.145,0.262,1.27
0.172,0.14,1.33,0.125,0.233,1.26
0.115,0.0665,1.29,0.136,0.0762,1.43
0.0889,0.0212,1.28,0.142,0.102,1.4
0.0632,0.0631,1.26,0.166,0.174,1.26
0.0576,0.0871,1.28,0.191,0.251,1.13
0.0463,0.129,1.28,0.291,0.103,1.09
0.0434,0.163,1.27,0.237,0.411,1.05
0.0903,0.197,1.38,0.448,0.0809,1.2
0.117,0.444,1.25,0.459,0.122,0.805
0.158,0.307,1.38,0.462,0.0439,0.936
0.154,0.361,1.27,0.462,0.0361,0.894
0.145,0.332,1.23,0.46,0.0796,0.29
0.155,0.25,1.22,0.451,0.0611,0.13
0.175,0.506,1.38,0.463,0.046,0.969
0.175,0.51,1.38,0.426,0.0276,0.986
0.176,0.514,1.42,0.461,0.13,1.05
0.184,0.51,1.43,0.385,0.139,1.13
0.197,0.705,0.871,0.357,0.148,0.738
0.22,0.696,0.845,0.237,0.0427,0.794
0.212,0.622,0.988,0.242,0.125,0.796
0.139,0.291,1.54,0.183,0.0608,1.05
0.15,0.233,1.61,0.168,0.117,0.964
0.152,0.27,1.63,0.152,0.404,0.934
0.178,0.332,1.65,0.153,0.384,0.97
0.196,0.319,1.64,0.129,0.495,0.641
0.365,0.216,0.691,0.0729,0.345,1.05
0.372,0.0841,0.669,0.0775,0.353,1.09
0.392,0.108,0.9,0.083,0.366,1.07
0.432,0.127,0.75,0.0827,0.3,1.25
0.456,0.0907,0.703,0.0848,0.298,1.28
0.5,0.149,0.777,0.0918,0.27,1.34
0.5,0.113,0.981,0.0946,0.398,1.2
0.503,0.179,0.584,0.104,0.536,0.96
0.487,0.159,0.321,0.11,0.551,0.948
0.469,0.155,0.315,0.134,0.538,1.03
